Professor,Semester,Rating,Text
허태혁,24년 2학기 수강자,40%,"수교과 전용 수학 2인 건 다 알고 계실 것이라고 생각합니다.

평가: 교수님께서 성격 자체는 좋으신 것 같습니다. 수연 마지막 시간 때 같이 햄버거를 먹으면서 학교 생활이나 수학 학습에 관해서 여러 가지 알려주시는 자리를 마련해주셨습니다. 그러나 시험이나 과제에서 참 사람 힘들게 하는 부분이 아직 많았습니다(특히 2학기 중간고사는 수과토에서 욕을 어마어마하게 많이 드셨습니다). 성적 부여 방식이 절대평가로 바뀌면서 전반적인 학점은 1학기 때보다는 후해진 것 같습니다(1학기 때 칼 같이 잘랐다고 썼었는데, 주변 친구들 말도 들어보고 제 등수도 생각해보니까 많이 짰습니다). 그런데 또 A+은 많이 안 주신 것 같습니다. A0 이하부터만 후해진 것 같습니다.

평가: 교수님께서 성격 자체는 좋으신 것 같습니다. 수연 마지막 시간 때 같이 햄버거를 먹으면서 학교 생활이나 수학 학습에 관해서 여러 가지 알려주시는 자리를 마련해주셨습니다. 그러나 시험이나 과제에서 참 사람 힘들게 하는 부분이 아직 많았습니다. 특히 2학기 중간고사는 수과토에서 욕을 어마어마하게 많이 드셨습니다. 성적은  부여 방식이 절대평가로 바뀌면서 1학기 때보다는 많이 후해진 것 같습니다(1학기 때 제가 수강평에 칼 같이 잘랐다고 썼었는데, 주변 친구들 말도 들어보고 제 등수도 생각해보니까 많이 짰던 것 같습니다). 1학기 때도 절대평가가 가능한 것을 모르셨다고 하셨는데, 제가 보기에는 핑계 같습니다. 그때도 절대평가를 했었다면 수업에 대한 평가가 얼마나 달라졌을까 하는 생각도 듭니다.

로드: 수학 1과 동일하게 중간·기말고사와 4회의 과제입니다. 이번 수학 2 들어오면서 바뀐 점은, 모든 과제 문제가 과제 점수에 반영된다는 것이고(과제 문제의 절반을 임의로 뽑아 채점하고, 나머지 문제는 풀었냐 안 풀었냐를 봐서 과제 점수 계산에 반영합니다), 1학기 때보다 몇몇 부조리한 과제 문제가 있었습니다. 예를 들어 3x3 행렬에서 양의 정부호 행렬(선형대수학 지식이 필요합니다)에 관한 문제, 계산량이 사람 토 나오게 하는 문제 등이 있었습니다. 그리고 '평가' 항목에서도 말씀드렸지만, 중간고사는 속된 말로 양심을 쌈싸먹은 시험지라고 생각합니다.

- 기타: 네이버 서울대학교 수학교육과 카페에 중간·기말고사 재구성본이 있습니다."
이호주,24년 2학기 수강자,80%,"열심히 공부하려는 분들껜 좋은 강의입니다. 알아가는 내용도 많고 이것저것 자료도 많고... 판서도 찍어서 올려주시는데 솔직히 알아보기 쉬운 필기는 아니지만 수업시간에 집중하면 충분히 따라갈 수 있습니다. 다만 다소 4차웡스러운? 수헉에 진심인? 그런 느낌을 받기 쉬워서 진입장벽이 좀 크게 있습니다

영상강의 듣고 필기를 한 것을 제출하거나 문제를 푸라는 과제가 있었습니다. 학기 말로 갈수록 그 양이 줄긴 했는데 추석과 같은 공휴일에 할 것이 좀 많았네요. 그 외에도 출석을 못하여도 영상 보고 필기하면 출석으로 인정해주겠다는 과제가 나오는데 열심히 공부 할 생각이 있으시면 괜찮다고 느꼈습니다. (일정 횟수 이상으로만 출석하면 출석 점수는 안까였던 것으로 기억합니다)

수업 끝나기 전 '루키'라는 일종의 쪽지 시험을 칠 때가 많은데 학점에는 반영안되지만 이것도 열심히 공부허시는 분들껜 도움이 될 것 같습니다.

마지막 수업 때도 루키를 쳤는데 이때 (q2+q3)/2점 이상 받으면 학점 컷을 5점 내려주셨습니다. 이때 루키시험을 성공적으로 치루어 성적이 살짝 애매했었는데도 에이플을 받게 될 수 있었던 것 같습니다."
이호주,24년 2학기 수강자,40%,"일단 강의력이 좋으십니다. 수업은 개념 + 문제풀이식으로 이뤄지며, 개념 설명은 문제풀이를 학생이 이해하도록 만드는 데 초점을 맞춰서 설명해 주십니다. 문제풀이는 교재 예제와 기출을 설명해 주시는데, 기출 답지보다 개선된 풀이들을 제시해 주시기도 합니다.
루키는 못 봐도 상관이 없으나 가끔 못 볼 경우(어느 정도 송부는 해가는 것이 좋습니다.) 4시간 분량의 영상강의를 정리하는 과제를 내주십니다. 마지막 루키를 잘 볼 경우 학점에 조금 특혜를 주시기도 합니다. etl 공지나 오픈채팅방에 쓸데없는 소리를 하시거나, 학생들을 긁는 수많은 코멘트들을 남기시는데, 오픈챗방은 알림 끄고 아예 없는 방처럼 한 학기 동안 무시를 하며 etl공지만 열심히 읽으시면 불이익은 없을 겁니다."
이호주,24년 2학기 수강자,80%,"솔직히 힘들었다.

따로 영상을 제작하셔서 제공하시는 건 좋지만, 본 수업에서도 조금 더 많은 내용을 전달하려는 시도가 보였으면 했다.

모든 학생이 영상을 시청하고 수업에 오지 않는다. 이 학생들이 열등생인 것도 아니다.

다만 영상자료를 제공한 시점에서 교수님께서 살짝 안도하신듯
대면 수업에서는 자료와 연계되어 생각해볼 상황을 다루시는데 시간을 지키시느라 교재 내용을 조금 빼먹었다는 느낌이 든다.

기본적인 수식에 대한 간단한 응용이나 예시를 미리 설명해주셨으면 더 이해가 쉬웠을 것인데... 열정있으시고 기존 교재의 틀에서 조금 벗어나 수업 내용의 확장을 노리시는 것 같지만 아직은 잘 모르겠다. 

다음학기에는 훨씬 나아질 것이라 생각해서 강의를 추천하지만, 미리 조금의 예습이나 복습을 하면서 수업 들을 생각이 아니면 약간 힘들 수 있다.

교수님 열정은 좋았다."
이호주,24년 2학기 수강자,100%,"강의력은 굉장히 좋으십니다.
루키라고 쪽지시험을 치시는데 귀찮다고 느껴질 수도 있지만 학습하는데 굉장히 도움이 많이 됩니다.
허나, 호불호는 갈릴 듯 합니다."
이호주,24년 2학기 수강자,100%,"호불호가 굉장히 갈릴 교수님

독특하시고 본인의 세계가 있으시다

다만 나쁜 분은 아니고 학생에게 애정이 있는듯하다

개인적으로는 수업만 하고 신경 안쓰는 교수님보다는 나은듯

강의력 좋으시고 제공하는 자료가 많아 혼자 공부하기도 좋다

수업시간에 끊임없는 질문이 부담스러울 수도 있지만 강제로 집중해야해서 좋음

과제를 많이 내주시고 쪽지시험 많이 보지만 강제로 공부해야되서 결과적으론 좋음

약간 귀찮게 하시고 출석 깐깐하지만 결석해도 출석으로 인정 받을 수 있게 과제를 내주신다

이해하기 힘든 유머를 던지실 때도 있지만 그냥 한귀로 흘리면 된다

특이하신 분이지만 좋은 분이신듯 결과적으로 출석 점수도 잘 주고 성적도 본인이 할 수 있는 내에서 최대한 잘주시려 함(물론 전체 평가라 큰 차이는 없음)

내가 그냥 냅두면 공부 안하고 수업시간에 폰만 본다면 이 수업을 들어라"
이호주,24년 2학기 수강자,100%,"왜 이렇게 교수님을 싫어하시는지...
강의력 하나는 강의 1타입니다."
이호주,24년 2학기 수강자,100%,"아래 강의평에 안좋은 말들이 좀 적혀있기는 한데 어느정도 동의합니다. 과제가 많은 것도 사실이고 오픈채팅으로 보내는 메세지를 보고 갸우뚱할 때가 있습니다. 
그런 단점들이 있기는 하지만, 강의력이 좋으시고 올려주시는 영상도 보면 많은 도움이 됩니다. 수업만 열심히 잘 따라간다면 수2의 전반적인 내용을 잘 이해할 수 있을 것 입니다."
이호주,24년 2학기 수강자,20%,"뭔가 이상이 있는 분임이 틀림 없습니다. 그렇지 않다면 40여년만의 비상계엄 다음날 쪽지시험에 서울의 봄 전두광 대사를 밈이랍시고 박아넣을 수는 없습니다. 수업시간에는 쓸데없는 부분을 길게하다가 진도를 놓쳐 영상으로 진도 못나간 부분을 대체하라하는데 영상도 쓸데없는 부분을 못쳐내는지 매우 깁니다. 이미 강의평에 많지만, 의미없이 과제가 매우 많으며 재미도 없으면서 언행이 매우 부적절합니다. 마지막으로, 앞으로는 겨울에 반팔입고 히터를 세게 틀지 마시고 긴팔을 입을 것을 제안합니다."
이호주,24년 2학기 수강자,60%,그러려니하는 마음가짐으로 수업  들어야 할 것 같습니다.
